Player,Squad,Comp,Pos,Min,Gls,Ast,Sh,SoT,goals_per_90,assists_per_90,shots_per_90,sot_per_90,shot_accuracy,goal_efficiency,contribution,score
Santiago Hidalgo,Toulouse,fr Ligue 1,"MF,FW",1148,4,5,28,10,0.313588850174216,0.39198606271777003,2.1951219512195124,0.7839721254355401,0.35714285714285715,0.14285714285714285,9,0.06777003484320558
Asier Hierro,Athletic Club,es La Liga,FW,34,0,0,1,0,0.0,0.0,2.6470588235294117,0.0,0.0,0.0,0,0.023529411764705882
Rémi Himbert,Lyon,fr Ligue 1,FW,131,1,0,10,1,0.6870229007633587,0.0,6.870229007633588,0.6870229007633587,0.1,0.1,1,0.11465648854961832
Adam Hložek,Hoffenheim,de Bundesliga,"FW,MF",24,0,0,1,1,0.0,0.0,3.75,3.75,1.0,0.0,0,0.03333333333333333
Lucas Höler,Freiburg,de Bundesliga,"FW,MF",1871,3,1,31,15,0.14430785676109034,0.04810261892036344,1.4911811865312665,0.7215392838054515,0.4838709677419355,0.0967741935483871,4,0.04019930690850158
Benedict Hollerbach,Mainz 05,de Bundesliga,"FW,MF",872,1,3,22,6,0.10321100917431193,0.3096330275229358,2.2706422018348627,0.6192660550458716,0.2727272727272727,0.045454545454545456,4,0.0377606338615513
Franck Honorat,Gladbach,de Bundesliga,"MF,FW",1818,2,6,17,5,0.099009900990099,0.297029702970297,0.8415841584158416,0.24752475247524755,0.29411764705882354,0.11764705882352941,8,0.039150973920921504
Mathias Honsak,Heidenheim,de Bundesliga,"MF,FW",1223,2,1,31,8,0.1471790678659035,0.07358953393295176,2.2812755519215044,0.588716271463614,0.25806451612903225,0.06451612903225806,3,0.04119431329623084
Andreas Hountondji,St Pauli,de Bundesliga,FW,887,4,0,20,13,0.4058624577226606,0.0,2.029312288613303,1.319052987598647,0.65,0.2,4,0.077880496054115
Rasmus Højlund,Napoli,it Serie A,FW,2390,10,3,55,22,0.37656903765690375,0.11297071129707113,2.071129707112971,0.8284518828451883,0.4,0.18181818181818182,13,0.07443895017116775
Hamza Igamane,Lille,fr Ligue 1,FW,432,5,1,24,9,1.0416666666666665,0.20833333333333331,5.0,1.875,0.375,0.20833333333333334,6,0.13935185185185187
Borja Iglesias,Celta Vigo,es La Liga,FW,1657,12,2,42,23,0.6517803258901629,0.10863005431502716,2.2812311406155703,1.2492456246228123,0.5476190476190477,0.2857142857142857,14,0.11049228381757048
Jonathan Ikone,Paris FC,fr Ligue 1,"MF,FW",944,3,0,21,6,0.2860169491525424,0.0,2.0021186440677967,0.5720338983050848,0.2857142857142857,0.14285714285714285,3,0.06035108958837772
George Ilenikhena,Monaco,fr Ligue 1,FW,385,2,0,15,7,0.4675324675324675,0.0,3.5064935064935066,1.6363636363636362,0.4666666666666667,0.13333333333333333,2,0.08069264069264069
Andrej Ilic,Union Berlin,de Bundesliga,FW,2049,2,9,61,19,0.08784773060029283,0.3953147877013177,2.679355783308931,0.8345534407027819,0.3114754098360656,0.03278688524590164,11,0.03906103737128867
Luka Ilić,Oviedo,es La Liga,"MF,FW",714,1,0,9,5,0.12605042016806722,0.0,1.134453781512605,0.6302521008403361,0.5555555555555556,0.1111111111111111,1,0.038468720821662
Ciro Immobile,Paris FC,fr Ligue 1,FW,671,2,2,14,5,0.26825633383010433,0.26825633383010433,1.8777943368107304,0.6706408345752608,0.35714285714285715,0.14285714285714285,4,0.061358313817330215
Ciro Immobile,Bologna,it Serie A,FW,193,0,0,2,0,0.0,0.0,0.9326424870466321,0.0,0.0,0.0,0,0.008290155440414509
Isaac,Hellas Verona,it Serie A,FW,29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Alexander Isak,Liverpool,eng Premier League,FW,675,3,1,17,6,0.4,0.13333333333333333,2.2666666666666666,0.8,0.35294117647058826,0.17647058823529413,4,0.07647930283224402
Gustav Isaksen,Lazio,it Serie A,FW,1458,4,1,42,16,0.24691358024691357,0.06172839506172839,2.5925925925925926,0.9876543209876543,0.38095238095238093,0.09523809523809523,5,0.05485008818342152
Isco,Real Betis,es La Liga,"FW,MF",65,0,1,2,0,0.0,1.3846153846153846,2.769230769230769,0.0,0.0,0.0,1,0.04
Wilson Isidor,Sunderland,eng Premier League,FW,1102,5,0,40,16,0.40834845735027225,0.0,3.266787658802178,1.306715063520871,0.4,0.125,5,0.07400181488203267
Urko Izeta,Athletic Club,es La Liga,FW,171,0,0,8,4,0.0,0.0,4.2105263157894735,2.1052631578947367,0.5,0.0,0,0.03742690058479532
Jairo Izquierdo,Elche,es La Liga,"DF,FW",24,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Nicolas Jackson,Bayern Munich,de Bundesliga,FW,850,7,1,31,18,0.7411764705882353,0.10588235294117646,3.2823529411764705,1.9058823529411764,0.5806451612903226,0.22580645161290322,8,0.11174952561669829
Lee Jae-sung,Mainz 05,de Bundesliga,"MF,FW",2141,4,2,30,9,0.1681457262961233,0.08407286314806164,1.2610929472209247,0.37832788416627744,0.3,0.13333333333333333,6,0.04703098240697494
Daniel James,Leeds United,eng Premier League,FW,416,0,0,10,2,0.0,0.0,2.1634615384615388,0.4326923076923077,0.2,0.0,0,0.019230769230769235
Mathis Jangeal,Paris Saint-Germain,fr Ligue 1,FW,11,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Isak Jansson,Nice,fr Ligue 1,"FW,MF",595,1,0,15,9,0.1512605042016807,0.0,2.26890756302521,1.361344537815126,0.6,0.06666666666666667,1,0.040896358543417374
Adnan Januzaj,Sevilla,es La Liga,"MF,FW",321,0,0,7,0,0.0,0.0,1.9626168224299065,0.0,0.0,0.0,0,0.017445482866043614
Gabriel Jesus,Arsenal,eng Premier League,FW,328,2,0,15,10,0.5487804878048781,0.0,4.115853658536586,2.74390243902439,0.6666666666666666,0.13333333333333333,2,0.09008130081300814
Igor Jesus,Nottingham Forest,eng Premier League,FW,1998,5,4,60,15,0.22522522522522523,0.18018018018018017,2.7027027027027026,0.6756756756756757,0.25,0.08333333333333333,9,0.053703703703703705
Raúl Jiménez,Fulham,eng Premier League,FW,2074,9,3,67,18,0.390549662487946,0.13018322082931535,2.9074252651880426,0.781099324975892,0.26865671641791045,0.13432835820895522,12,0.07324947106319896
João Pedro,Chelsea,eng Premier League,"FW,MF",2391,14,5,66,27,0.5269761606022585,0.18820577164366376,2.484316185696361,1.0163111668757843,0.4090909090909091,0.21212121212121213,19,0.09236150716702787
Dennis Johnsen,Cremonese,it Serie A,"MF,FW",390,1,1,5,2,0.23076923076923078,0.23076923076923078,1.1538461538461537,0.46153846153846156,0.4,0.2,2,0.06410256410256411
Brennan Johnson,Tottenham Hotspur,eng Premier League,"MF,FW",610,2,0,6,2,0.29508196721311475,0.0,0.8852459016393444,0.29508196721311475,0.3333333333333333,0.3333333333333333,2,0.08896174863387978
Brennan Johnson,Crystal Palace,eng Premier League,"MF,FW",824,0,1,15,3,0.0,0.10922330097087378,1.6383495145631066,0.3276699029126214,0.2,0.0,1,0.015776699029126214
Ricky-Jade Jones,St Pauli,de Bundesliga,FW,337,2,0,11,6,0.5341246290801187,0.0,2.937685459940653,1.6023738872403561,0.5454545454545454,0.18181818181818182,2,0.08858915565147021
Mateo Joseph,Mallorca,es La Liga,"MF,FW",1699,2,3,33,14,0.10594467333725721,0.15891701000588582,1.748087110064744,0.7416127133608005,0.42424242424242425,0.06060606060606061,5,0.034605026129452265
Lazar Jovanović,Stuttgart,de Bundesliga,FW,40,0,0,1,0,0.0,0.0,2.25,0.0,0.0,0.0,0,0.020000000000000004
Juanmi,Getafe,es La Liga,"FW,MF",179,1,0,2,1,0.5027932960893855,0.0,1.005586592178771,0.5027932960893855,0.5,0.5,1,0.1335195530726257
Eli Junior Kroupi,Bournemouth,eng Premier League,"MF,FW",1378,11,0,39,18,0.718432510885341,0.0,2.547169811320755,1.1756168359941945,0.46153846153846156,0.28205128205128205,11,0.11417513304305757
Vinicius Júnior,Real Madrid,es La Liga,"FW,MF",2476,13,5,92,42,0.47253634894991925,0.18174474959612277,3.344103392568659,1.5266558966074315,0.45652173913043476,0.14130434782608695,18,0.083107396221114
Ferran Jutglà,Celta Vigo,es La Liga,"FW,MF",1401,7,2,42,23,0.44967880085653106,0.1284796573875803,2.6980728051391862,1.4775160599571735,0.5476190476190477,0.16666666666666666,9,0.08072805139186295
Martijn Kaars,St Pauli,de Bundesliga,FW,1142,3,0,20,9,0.23642732049036777,0.0,1.5761821366024518,0.7092819614711033,0.45,0.15,3,0.055569176882662
Anton Kade,Augsburg,de Bundesliga,"MF,FW",1473,4,0,38,17,0.24439918533604887,0.0,2.3217922606924644,1.0386965376782078,0.4473684210526316,0.10526315789473684,4,0.053639189623753886
Sasa Kalajdzic,Wolves,eng Premier League,"FW,MF",15,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Arnaud Kalimuendo,Nottingham Forest,eng Premier League,FW,96,0,0,4,1,0.0,0.0,3.75,0.9375,0.25,0.0,0,0.03333333333333333
Arnaud Kalimuendo,Eintracht Frankfurt,de Bundesliga,"FW,MF",1206,6,1,30,16,0.44776119402985076,0.0746268656716418,2.238805970149254,1.1940298507462688,0.5333333333333333,0.2,7,0.082620232172471
Justin-Noël Kalumba,Mallorca,es La Liga,FW,36,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Justin-Noël Kalumba,Angers,fr Ligue 1,"FW,MF",224,0,0,1,0,0.0,0.0,0.40178571428571425,0.0,0.0,0.0,0,0.0035714285714285713
Jakub Kamiński,Köln,de Bundesliga,"MF,FW",2767,7,3,59,24,0.22768341163715214,0.09757860498735092,1.9190458980845682,0.7806288398988074,0.4067796610169492,0.11864406779661017,10,0.05300239505552731
Harry Kane,Bayern Munich,de Bundesliga,"FW,MF",2152,33,5,111,63,1.3801115241635689,0.20910780669144982,4.642193308550186,2.6347583643122676,0.5675675675675675,0.2972972972972973,38,0.17051893901336282
Lee Kang-in,Paris Saint-Germain,fr Ligue 1,"MF,FW",1344,3,4,34,13,0.20089285714285712,0.26785714285714285,2.2767857142857144,0.8705357142857143,0.38235294117647056,0.08823529411764706,7,0.0506827731092437
Adam Karabec,Lyon,fr Ligue 1,"MF,FW",922,1,0,9,5,0.09761388286334056,0.0,0.8785249457700651,0.4880694143167028,0.5555555555555556,0.1111111111111111,1,0.03480356712460834
Jon Karrikaburu,Real Sociedad,es La Liga,FW,135,0,0,7,2,0.0,0.0,4.666666666666667,1.3333333333333335,0.2857142857142857,0.0,0,0.04148148148148149
Silas Katompa,Mainz 05,de Bundesliga,FW,334,1,0,8,7,0.2694610778443114,0.0,2.155688622754491,1.8862275449101795,0.875,0.125,1,0.05733532934131737
Mikkel Kaufmann,Heidenheim,de Bundesliga,FW,527,1,1,11,3,0.17077798861480076,0.17077798861480076,1.8785578747628084,0.5123339658444023,0.2727272727272727,0.09090909090909091,2,0.04512678971882009
Moise Kean,Fiorentina,it Serie A,FW,2036,8,1,98,27,0.3536345776031434,0.04420432220039292,4.332023575638507,1.193516699410609,0.2755102040816326,0.08163265306122448,9,0.07261336754741189
Ilan Kebbal,Paris FC,fr Ligue 1,"MF,FW",2089,9,4,47,19,0.3877453326950694,0.1723312589755864,2.0248922929631403,0.8185734801340354,0.40425531914893614,0.19148936170212766,13,0.07716814519825224
Reda Khadra,Le Havre,fr Ligue 1,FW,229,0,0,6,3,0.0,0.0,2.358078602620087,1.1790393013100435,0.5,0.0,0,0.02096069868995633
Bilal El Khannouss,Stuttgart,de Bundesliga,"MF,FW",1542,4,5,40,15,0.23346303501945526,0.2918287937743191,2.3346303501945527,0.8754863813229572,0.375,0.1,9,0.05540856031128406
Kiké,Espanyol,es La Liga,FW,1614,6,1,56,25,0.33457249070631967,0.055762081784386616,3.122676579925651,1.3940520446096656,0.44642857142857145,0.10714285714285714,7,0.06616215259337936
Semih Kılıçsoy,Cagliari,it Serie A,FW,975,4,0,17,8,0.36923076923076925,0.0,1.5692307692307692,0.7384615384615385,0.47058823529411764,0.23529411764705882,4,0.07905882352941176
Tim Kleindienst,Gladbach,de Bundesliga,FW,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Ansgar Knauff,Eintracht Frankfurt,de Bundesliga,"MF,FW",1157,4,1,32,13,0.3111495246326707,0.07778738115816768,2.4891961970613656,1.0112359550561798,0.40625,0.125,5,0.06320224719101124
Christian Kofane,Leverkusen,de Bundesliga,FW,1161,5,3,45,19,0.3875968992248062,0.23255813953488372,3.488372093023256,1.4728682170542635,0.4222222222222222,0.1111111111111111,8,0.07476313522825151
Randal Kolo Muani,Tottenham Hotspur,eng Premier League,"FW,MF",1422,1,1,17,3,0.06329113924050633,0.06329113924050633,1.0759493670886076,0.18987341772151897,0.17647058823529413,0.058823529411764705,2,0.025126168610904276
Mert Kömür,Augsburg,de Bundesliga,"MF,FW",1332,2,3,37,13,0.13513513513513514,0.20270270270270271,2.5,0.8783783783783784,0.35135135135135137,0.05405405405405406,5,0.041891891891891894
Samba Konaté,RB Leipzig,de Bundesliga,FW,4,0,0,1,0,0.0,0.0,22.5,0.0,0.0,0.0,0,0.2
Ransford Königsdörffer,Hamburger SV,de Bundesliga,"FW,MF",2149,5,1,63,22,0.20939972080037228,0.041879944160074456,2.6384364820846904,0.9213587715216379,0.3492063492063492,0.07936507936507936,6,0.05002843699912104
Charalampos Kostoulas,Brighton,eng Premier League,FW,314,2,1,16,6,0.5732484076433121,0.28662420382165604,4.585987261146497,1.7197452229299361,0.375,0.125,3,0.09697452229299364
Christian Kouamé,Fiorentina,it Serie A,"FW,MF",27,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Lancinet Kourouma,Girona,es La Liga,FW,43,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Goduine Koyalipou,Angers,fr Ligue 1,FW,522,0,0,15,5,0.0,0.0,2.586206896551724,0.8620689655172413,0.3333333333333333,0.0,0,0.022988505747126436
Goduine Koyalipou,Levante,es La Liga,FW,247,1,0,10,4,0.3643724696356275,0.0,3.6437246963562755,1.45748987854251,0.4,0.1,1,0.07020242914979757
Andrej Kramarić,Hoffenheim,de Bundesliga,"MF,FW",1976,12,5,57,28,0.5465587044534413,0.22773279352226722,2.5961538461538463,1.2753036437246963,0.49122807017543857,0.21052631578947367,17,0.09443319838056681
Jean-Philippe Krasso,Paris FC,fr Ligue 1,FW,1092,2,2,27,10,0.16483516483516483,0.16483516483516483,2.2252747252747254,0.8241758241758242,0.37037037037037035,0.07407407407407407,4,0.044485144485144484
Nikola Krstović,Atalanta,it Serie A,FW,1521,10,4,87,29,0.591715976331361,0.2366863905325444,5.14792899408284,1.7159763313609468,0.3333333333333333,0.11494252873563218,14,0.1003060599877576
Mohammed Kudus,Tottenham Hotspur,eng Premier League,"MF,FW",1535,2,5,26,9,0.11726384364820848,0.2931596091205212,1.52442996742671,0.5276872964169381,0.34615384615384615,0.07692307692307693,7,0.03792533199699324
Sandro Kulenović,Torino,it Serie A,FW,255,0,1,5,2,0.0,0.3529411764705882,1.7647058823529411,0.7058823529411764,0.4,0.0,1,0.0196078431372549
Jonah Kusi-Asare,Bayern Munich,de Bundesliga,FW,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Jonah Kusi-Asare,Fulham,eng Premier League,FW,34,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Khvicha Kvaratskhelia,Paris Saint-Germain,fr Ligue 1,FW,1321,7,4,63,28,0.4769114307342922,0.27252081756245267,4.29220287660863,1.9076457229371688,0.4444444444444444,0.1111111111111111,11,0.0867188157120027
Giorgi Kvilitaia,Metz,fr Ligue 1,FW,262,2,0,8,6,0.6870229007633587,0.0,2.748091603053435,2.0610687022900764,0.75,0.25,2,0.10801526717557251
Godson Kyeremeh,Le Havre,fr Ligue 1,FW,381,1,1,6,2,0.23622047244094488,0.23622047244094488,1.4173228346456692,0.47244094488188976,0.3333333333333333,0.16666666666666666,2,0.06010498687664042
Rémy Labeau Lascary,Brest,fr Ligue 1,"MF,FW",1063,5,1,28,14,0.4233301975540922,0.08466603951081844,2.3706491063029165,1.1853245531514582,0.5,0.17857142857142858,6,0.07842359897863192
Shea Lacey,Manchester Utd,eng Premier League,FW,14,0,0,3,1,0.0,0.0,19.285714285714285,6.428571428571428,0.3333333333333333,0.0,0,0.17142857142857143
Mayckel Lahdo,Nantes,fr Ligue 1,"FW,MF",415,1,1,3,1,0.2168674698795181,0.2168674698795181,0.6506024096385542,0.2168674698795181,0.3333333333333333,0.3333333333333333,2,0.08546184738955824
Ugo Lamare,Marseille,fr Ligue 1,FW,15,0,0,1,0,0.0,0.0,6.0,0.0,0.0,0.0,0,0.05333333333333334
Noa Lang,Napoli,it Serie A,"FW,MF",666,1,2,9,4,0.13513513513513514,0.2702702702702703,1.2162162162162162,0.5405405405405406,0.4444444444444444,0.1111111111111111,3,0.04264264264264264
Armand Lauriente,Sassuolo,it Serie A,FW,2267,5,8,62,21,0.19850022055580063,0.31760035288928096,2.4614027348919274,0.8337009263343627,0.3387096774193548,0.08064516129032258,13,0.05124151571637947
Matteo Lavelli,Inter,it Serie A,FW,8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Enzo Le Fée,Sunderland,eng Premier League,"MF,FW",2571,4,5,29,9,0.14002333722287047,0.1750291715285881,1.015169194865811,0.31505250875145857,0.3103448275862069,0.13793103448275862,9,0.045400287021016915
Rafael Leão,Milan,it Serie A,FW,1713,9,3,59,23,0.47285464098073554,0.1576182136602452,3.0998248686514884,1.2084063047285465,0.3898305084745763,0.15254237288135594,12,0.08293112489734533
Félix Lemaréchal,Strasbourg,fr Ligue 1,"MF,FW",555,0,2,10,2,0.0,0.32432432432432434,1.6216216216216217,0.32432432432432434,0.2,0.0,2,0.018018018018018018
Tim Lemperle,Hoffenheim,de Bundesliga,FW,1749,8,2,47,19,0.411663807890223,0.10291595197255575,2.4185248713550602,0.9777015437392796,0.40425531914893614,0.1702127659574468,10,0.07680984878897365
Esteban Lepaul,Angers,fr Ligue 1,FW,174,1,0,3,1,0.5172413793103449,0.0,1.5517241379310345,0.5172413793103449,0.3333333333333333,0.3333333333333333,1,0.10574712643678161
Esteban Lepaul,Rennes,fr Ligue 1,FW,2249,17,4,73,31,0.6803023566029346,0.16007114273010226,2.9212983548243665,1.2405513561582926,0.4246575342465753,0.2328767123287671,21,0.10758023352844795
Robert Lewandowski,Barcelona,es La Liga,FW,1296,12,2,57,26,0.8333333333333333,0.1388888888888889,3.9583333333333335,1.8055555555555554,0.45614035087719296,0.21052631578947367,14,0.11957439896036387
Adrián Liso,Getafe,es La Liga,"FW,MF",1576,3,0,26,10,0.17131979695431473,0.0,1.484771573604061,0.5710659898477157,0.38461538461538464,0.11538461538461539,3,0.04465052713783679
Marin Ljubicic,Union Berlin,de Bundesliga,FW,22,2,0,2,2,8.181818181818182,0.0,8.181818181818182,8.181818181818182,1.0,1.0,2,0.6727272727272728
Danny Loader,Auxerre,fr Ligue 1,"MF,FW",2272,3,3,58,16,0.11883802816901408,0.11883802816901408,2.2975352112676055,0.6338028169014085,0.27586206896551724,0.05172413793103448,6,0.037897644487615345
Ruben Loftus-Cheek,Milan,it Serie A,"MF,FW",1050,3,1,29,6,0.2571428571428571,0.08571428571428572,2.4857142857142858,0.5142857142857142,0.20689655172413793,0.10344827586206896,4,0.05630870279146141
Ademola Lookman,Atalanta,it Serie A,"FW,MF",795,2,0,27,8,0.22641509433962262,0.0,3.0566037735849054,0.9056603773584905,0.2962962962962963,0.07407407407407407,2,0.05305380852550664
Ademola Lookman,Atlético Madrid,es La Liga,"FW,MF",355,2,0,14,3,0.5070422535211268,0.0,3.5492957746478875,0.76056338028169,0.21428571428571427,0.14285714285714285,2,0.08490945674044266
Diego López,Valencia,es La Liga,"MF,FW",1447,3,0,23,7,0.18659295093296477,0.0,1.43054595715273,0.4353835521769178,0.30434782608695654,0.13043478260869565,3,0.047925242630930565
Fer López,Celta Vigo,es La Liga,"MF,FW",738,1,0,9,3,0.12195121951219512,0.0,1.0975609756097562,0.3658536585365854,0.3333333333333333,0.1111111111111111,1,0.037940379403794036
Julien López,Paris FC,fr Ligue 1,"FW,MF",45,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Lorran,Pisa,it Serie A,FW,122,1,0,3,1,0.7377049180327869,0.0,2.2131147540983607,0.7377049180327869,0.3333333333333333,0.3333333333333333,1,0.12240437158469947
Lorenzo Lucca,Napoli,it Serie A,FW,408,1,0,15,5,0.22058823529411764,0.0,3.308823529411765,1.1029411764705883,0.3333333333333333,0.06666666666666667,1,0.05352941176470589
Lorenzo Lucca,Nottingham Forest,eng Premier League,FW,121,1,0,3,1,0.743801652892562,0.0,2.231404958677686,0.743801652892562,0.3333333333333333,0.3333333333333333,1,0.12286501377410468
Romelu Lukaku,Napoli,it Serie A,FW,44,1,0,2,1,2.0454545454545454,0.0,4.090909090909091,2.0454545454545454,0.5,0.5,1,0.2363636363636364
Zito Luvumbo,Mallorca,es La Liga,"FW,MF",280,0,2,3,3,0.0,0.6428571428571428,0.9642857142857143,0.9642857142857143,1.0,0.0,2,0.015714285714285715
Zito Luvumbo,Cagliari,it Serie A,"MF,FW",329,0,0,12,6,0.0,0.0,3.282674772036474,1.641337386018237,0.5,0.0,0,0.02917933130699088
Lanroy Machine,Angers,fr Ligue 1,FW,456,1,0,14,4,0.19736842105263158,0.0,2.763157894736842,0.7894736842105263,0.2857142857142857,0.07142857142857142,1,0.04849624060150376
Shuto Machino,Gladbach,de Bundesliga,"FW,MF",972,3,1,23,11,0.2777777777777778,0.0925925925925926,2.1296296296296298,1.0185185185185186,0.4782608695652174,0.13043478260869565,4,0.0596260511719449
Brian Madjo,Metz,fr Ligue 1,FW,157,0,0,3,1,0.0,0.0,1.7197452229299361,0.5732484076433121,0.3333333333333333,0.0,0,0.015286624203821656
Noni Madueke,Arsenal,eng Premier League,"FW,MF",1073,2,1,21,7,0.16775396085740912,0.08387698042870456,1.761416589002796,0.587138863000932,0.3333333333333333,0.09523809523809523,3,0.04383792659654728
Frank Magri,Toulouse,fr Ligue 1,"FW,MF",1253,5,1,33,12,0.3591380686352753,0.07182761372705507,2.3703112529928174,0.8619313647246608,0.36363636363636365,0.15151515151515152,6,0.06972840939321387
Linton Maina,Köln,de Bundesliga,"MF,FW",888,2,0,17,7,0.20270270270270271,0.0,1.7229729729729728,0.7094594594594594,0.4117647058823529,0.11764705882352941,2,0.04875463698993111
Andrija Maksimović,RB Leipzig,de Bundesliga,FW,93,0,0,2,0,0.0,0.0,1.935483870967742,0.0,0.0,0.0,0,0.01720430107526882
Said El Mala,Köln,de Bundesliga,"FW,MF",1717,11,4,69,27,0.5765870704717531,0.20966802562609202,3.6167734420500874,1.415259172976121,0.391304347826087,0.15942028985507245,15,0.09455150118592422
Daniel Maldini,Lazio,it Serie A,FW,593,2,1,13,4,0.30354131534569984,0.15177065767284992,1.973018549747049,0.6070826306913997,0.3076923076923077,0.15384615384615385,3,0.06483331171358153
Donyell Malen,Aston Villa,eng Premier League,"FW,MF",656,4,1,27,9,0.5487804878048781,0.13719512195121952,3.704268292682927,1.2347560975609757,0.3333333333333333,0.14814814814814814,5,0.09091011743450769
Donyell Malen,Roma,it Serie A,FW,1130,11,1,56,22,0.8761061946902655,0.07964601769911504,4.460176991150442,1.752212389380531,0.39285714285714285,0.19642857142857142,12,0.12264854614412138
Felix Mambimbi,Le Havre,fr Ligue 1,"FW,MF",524,1,0,6,2,0.17175572519083968,0.0,1.0305343511450382,0.34351145038167935,0.3333333333333333,0.16666666666666666,1,0.05089058524173028
Aitor Mañas,Alavés,es La Liga,FW,71,0,0,1,1,0.0,0.0,1.267605633802817,1.267605633802817,1.0,0.0,0,0.011267605633802818
Sekou Mara,Auxerre,fr Ligue 1,FW,982,0,1,25,8,0.0,0.09164969450101833,2.2912423625254585,0.7331975560081466,0.32,0.0,1,0.02138492871690428
Mariano,Alavés,es La Liga,FW,288,0,0,6,3,0.0,0.0,1.875,0.9375,0.5,0.0,0,0.016666666666666666
Arkaitz Mariezkurrena,Real Sociedad,es La Liga,FW,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Omar Marmoush,Manchester City,eng Premier League,"FW,MF",572,1,3,24,7,0.15734265734265734,0.47202797202797203,3.7762237762237763,1.1013986013986015,0.2916666666666667,0.041666666666666664,4,0.05483682983682984
Callum Marshall,West Ham United,eng Premier League,FW,60,0,0,1,0,0.0,0.0,1.5,0.0,0.0,0.0,0,0.013333333333333334
Carlos Martín,Rayo Vallecano,es La Liga,"MF,FW",373,0,0,5,2,0.0,0.0,1.2064343163538873,0.48257372654155495,0.4,0.0,0,0.010723860589812333
Mario Martín,Getafe,es La Liga,"MF,FW",1818,2,1,24,5,0.099009900990099,0.0495049504950495,1.188118811881188,0.24752475247524755,0.20833333333333334,0.08333333333333333,3,0.03261826182618262
Gabriel Martinelli,Arsenal,eng Premier League,"FW,MF",990,1,3,28,12,0.09090909090909091,0.2727272727272727,2.5454545454545454,1.0909090909090908,0.42857142857142855,0.03571428571428571,4,0.037243867243867246
Lautaro Martínez,Inter,it Serie A,FW,1945,16,4,86,35,0.7403598971722365,0.18508997429305912,3.9794344473007714,1.6195372750642674,0.4069767441860465,0.18604651162790697,20,0.11083398098882047
Toni Martínez,Alavés,es La Liga,FW,2297,11,3,83,31,0.4309969525468002,0.1175446234218546,3.25206791467131,1.214627775359164,0.37349397590361444,0.13253012048192772,14,0.07779030794488359
Franco Mastantuono,Real Madrid,es La Liga,"MF,FW",817,1,0,26,5,0.11015911872705017,0.0,2.864137086903305,0.550795593635251,0.19230769230769232,0.038461538461538464,1,0.038536860935881746
Igor Matanovic,Freiburg,de Bundesliga,FW,1363,8,1,47,16,0.5282465150403521,0.06603081438004402,3.103448275862069,1.0564930300807043,0.3404255319148936,0.1702127659574468,9,0.08818782098312546
Jean-Philippe Mateta,Crystal Palace,eng Premier League,FW,2063,10,0,59,30,0.4362578768783325,0.0,2.573921473582162,1.3087736306349977,0.5084745762711864,0.1694915254237288,10,0.07810576994175013
Jean Mattéo Bahoya,Eintracht Frankfurt,de Bundesliga,"MF,FW",1251,3,4,25,8,0.2158273381294964,0.28776978417266186,1.7985611510791366,0.5755395683453237,0.32,0.12,7,0.05373621103117506
Neal Maupay,Marseille,fr Ligue 1,"FW,MF",2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Neal Maupay,Sevilla,es La Liga,FW,537,2,0,7,3,0.33519553072625696,0.0,1.1731843575418994,0.5027932960893855,0.42857142857142855,0.2857142857142857,2,0.0839584996009577
Eliezer Mayenda,Sunderland,eng Premier League,"FW,MF",758,2,0,13,6,0.23746701846965698,0.0,1.5435356200527703,0.712401055408971,0.46153846153846156,0.15384615384615385,2,0.05609904607266085
Borja Mayoral,Getafe,es La Liga,FW,1041,4,1,14,7,0.345821325648415,0.08645533141210375,1.2103746397694524,0.6051873198847262,0.5,0.2857142857142857,5,0.08576917798819816
Senny Mayulu,Paris Saint-Germain,fr Ligue 1,"MF,FW",1369,4,4,27,8,0.26296566837107377,0.26296566837107377,1.7750182615047478,0.5259313367421475,0.2962962962962963,0.14814814814814814,8,0.06118550983415848
Nathan Mbala,Metz,fr Ligue 1,"MF,FW",329,2,2,12,4,0.547112462006079,0.547112462006079,3.282674772036474,1.094224924012158,0.3333333333333333,0.16666666666666666,4,0.09533941236068896
Samuel Mbangula,Werder Bremen,de Bundesliga,"MF,FW",1085,3,2,15,7,0.2488479262672811,0.16589861751152074,1.2442396313364057,0.5806451612903226,0.4666666666666667,0.2,5,0.06506912442396315
